,score,i,j
2350,0.8796296296296297,12,57
2351,0.875,12,59
2352,0.3888888888888889,1,5
2353,0.49074074074074076,1,7
2354,0.5648148148148148,1,9
2355,0.5509259259259259,1,11
2356,0.5648148148148148,1,13
2357,0.6851851851851852,1,15
2358,0.6851851851851852,1,17
2359,0.5972222222222222,1,19
2360,0.42592592592592593,1,21
2361,0.46296296296296297,1,23
2362,0.7175925925925926,1,25
2363,0.5370370370370371,1,27
2364,0.5833333333333334,1,29
2365,0.6388888888888888,1,31
2366,0.6064814814814815,1,33
2367,0.5694444444444444,1,35
2368,0.4166666666666667,1,37
2369,0.6435185185185185,1,39
2370,0.6620370370370371,1,41
2371,0.6898148148148148,1,43
2372,0.7083333333333334,1,45
2373,0.6574074074074074,1,47
2374,0.7129629629629629,1,49
2375,0.6990740740740741,1,51
2376,0.6527777777777778,1,53
2377,0.75,1,55
2378,0.6805555555555556,1,57
2379,0.7453703703703703,1,59
2380,0.5231481481481481,2,5
2381,0.5740740740740741,2,7
2382,0.6296296296296297,2,9
2383,0.5277777777777778,2,11
2384,0.5416666666666666,2,13
2385,0.6157407407407407,2,15
2386,0.625,2,17
2387,0.7083333333333334,2,19
2388,0.6157407407407407,2,21
2389,0.5231481481481481,2,23
2390,0.6527777777777778,2,25
2391,0.7407407407407407,2,27
2392,0.5370370370370371,2,29
2393,0.7129629629629629,2,31
2394,0.7222222222222222,2,33
2395,0.7731481481481481,2,35
2396,0.7962962962962963,2,37
2397,0.7824074074074074,2,39
2398,0.7546296296296297,2,41
2399,0.7870370370370371,2,43
2400,0.6666666666666666,2,45
2401,0.7731481481481481,2,47
2402,0.8240740740740741,2,49
2403,0.7268518518518519,2,51
2404,0.7361111111111112,2,53
2405,0.7824074074074074,2,55
2406,0.8194444444444444,2,57
2407,0.7777777777777778,2,59
2408,0.6527777777777778,3,5
2409,0.5231481481481481,3,7
2410,0.7129629629629629,3,9
2411,0.5972222222222222,3,11
2412,0.6990740740740741,3,13
2413,0.7175925925925926,3,15
2414,0.6759259259259259,3,17
2415,0.7175925925925926,3,19
2416,0.8148148148148148,3,21
2417,0.6620370370370371,3,23
2418,0.7453703703703703,3,25
2419,0.6898148148148148,3,27
2420,0.75,3,29
2421,0.7129629629629629,3,31
2422,0.8055555555555556,3,33
2423,0.8009259259259259,3,35
2424,0.7407407407407407,3,37
2425,0.7962962962962963,3,39
2426,0.7916666666666666,3,41
2427,0.7731481481481481,3,43
2428,0.7824074074074074,3,45
2429,0.7824074074074074,3,47
2430,0.7870370370370371,3,49
2431,0.7870370370370371,3,51
2432,0.8425925925925926,3,53
2433,0.7824074074074074,3,55
2434,0.8518518518518519,3,57
2435,0.8518518518518519,3,59
2436,0.5601851851851852,4,5
2437,0.6851851851851852,4,7
2438,0.6342592592592593,4,9
2439,0.5416666666666666,4,11
2440,0.6481481481481481,4,13
2441,0.6759259259259259,4,15
2442,0.7407407407407407,4,17
2443,0.7361111111111112,4,19
2444,0.7870370370370371,4,21
2445,0.7685185185185185,4,23
2446,0.7361111111111112,4,25
2447,0.8055555555555556,4,27
2448,0.7777777777777778,4,29
2449,0.8055555555555556,4,31
2450,0.8287037037037037,4,33
2451,0.7916666666666666,4,35
2452,0.8240740740740741,4,37
2453,0.8055555555555556,4,39
2454,0.8287037037037037,4,41
2455,0.8055555555555556,4,43
2456,0.8333333333333334,4,45
2457,0.8518518518518519,4,47
2458,0.7962962962962963,4,49
2459,0.8333333333333334,4,51
2460,0.8287037037037037,4,53
2461,0.8472222222222222,4,55
2462,0.8564814814814815,4,57
2463,0.8287037037037037,4,59
2464,0.5185185185185185,5,5
2465,0.6111111111111112,5,7
2466,0.6203703703703703,5,9
2467,0.7037037037037037,5,11
2468,0.75,5,13
2469,0.7222222222222222,5,15
2470,0.7962962962962963,5,17
2471,0.7685185185185185,5,19
2472,0.6898148148148148,5,21
2473,0.7962962962962963,5,23
2474,0.7731481481481481,5,25
2475,0.7916666666666666,5,27
2476,0.8240740740740741,5,29
2477,0.8101851851851852,5,31
2478,0.8333333333333334,5,33
2479,0.8287037037037037,5,35
2480,0.8101851851851852,5,37
2481,0.8425925925925926,5,39
2482,0.8240740740740741,5,41
2483,0.8425925925925926,5,43
2484,0.8194444444444444,5,45
2485,0.8194444444444444,5,47
2486,0.8287037037037037,5,49
2487,0.8703703703703703,5,51
2488,0.8564814814814815,5,53
2489,0.8287037037037037,5,55
2490,0.8240740740740741,5,57
2491,0.8472222222222222,5,59
2492,0.6296296296296297,6,5
2493,0.6203703703703703,6,7
2494,0.7314814814814815,6,9
2495,0.5833333333333334,6,11
2496,0.7083333333333334,6,13
2497,0.7824074074074074,6,15
2498,0.7824074074074074,6,17
2499,0.8055555555555556,6,19
2500,0.7916666666666666,6,21
2501,0.8055555555555556,6,23
2502,0.8379629629629629,6,25
2503,0.8009259259259259,6,27
2504,0.7731481481481481,6,29
2505,0.8101851851851852,6,31
2506,0.8240740740740741,6,33
2507,0.8333333333333334,6,35
2508,0.8287037037037037,6,37
2509,0.8379629629629629,6,39
2510,0.8055555555555556,6,41
2511,0.8287037037037037,6,43
2512,0.8287037037037037,6,45
2513,0.7962962962962963,6,47
2514,0.8101851851851852,6,49
2515,0.8287037037037037,6,51
2516,0.8703703703703703,6,53
2517,0.8611111111111112,6,55
2518,0.8703703703703703,6,57
2519,0.8657407407407407,6,59
2520,0.6203703703703703,7,5
2521,0.75,7,7
2522,0.6620370370370371,7,9
2523,0.7268518518518519,7,11
2524,0.6944444444444444,7,13
2525,0.7546296296296297,7,15
2526,0.7777777777777778,7,17
2527,0.7962962962962963,7,19
2528,0.8287037037037037,7,21
2529,0.7731481481481481,7,23
2530,0.8287037037037037,7,25
2531,0.8148148148148148,7,27
2532,0.8194444444444444,7,29
2533,0.8333333333333334,7,31
2534,0.8194444444444444,7,33
2535,0.8703703703703703,7,35
2536,0.8287037037037037,7,37
2537,0.8657407407407407,7,39
2538,0.8333333333333334,7,41
2539,0.875,7,43
2540,0.8611111111111112,7,45
2541,0.8472222222222222,7,47
2542,0.8425925925925926,7,49
2543,0.8611111111111112,7,51
2544,0.8472222222222222,7,53
2545,0.8472222222222222,7,55
2546,0.8657407407407407,7,57
2547,0.8657407407407407,7,59
2548,0.6203703703703703,8,5
2549,0.6342592592592593,8,7
2550,0.7592592592592593,8,9
2551,0.7361111111111112,8,11
2552,0.7129629629629629,8,13
2553,0.8194444444444444,8,15
2554,0.8101851851851852,8,17
2555,0.8379629629629629,8,19
2556,0.8148148148148148,8,21
2557,0.8333333333333334,8,23
2558,0.8425925925925926,8,25
2559,0.8009259259259259,8,27
2560,0.8333333333333334,8,29
2561,0.8472222222222222,8,31
2562,0.8287037037037037,8,33
2563,0.8564814814814815,8,35
2564,0.8379629629629629,8,37
2565,0.8518518518518519,8,39
2566,0.8518518518518519,8,41
2567,0.8379629629629629,8,43
2568,0.8657407407407407,8,45
2569,0.8379629629629629,8,47
2570,0.8888888888888888,8,49
2571,0.8518518518518519,8,51
2572,0.8564814814814815,8,53
2573,0.8425925925925926,8,55
2574,0.875,8,57
2575,0.8611111111111112,8,59
2576,0.6481481481481481,9,5
2577,0.7037037037037037,9,7
2578,0.7129629629629629,9,9
2579,0.7083333333333334,9,11
2580,0.7824074074074074,9,13
2581,0.7962962962962963,9,15
2582,0.8101851851851852,9,17
2583,0.8055555555555556,9,19
2584,0.8425925925925926,9,21
2585,0.8240740740740741,9,23
2586,0.8425925925925926,9,25
2587,0.8425925925925926,9,27
2588,0.8611111111111112,9,29
2589,0.8379629629629629,9,31
2590,0.8796296296296297,9,33
2591,0.8472222222222222,9,35
2592,0.8611111111111112,9,37
2593,0.8333333333333334,9,39
2594,0.8703703703703703,9,41
2595,0.8518518518518519,9,43
2596,0.8333333333333334,9,45
2597,0.8287037037037037,9,47
2598,0.8379629629629629,9,49
2599,0.8472222222222222,9,51
2600,0.8611111111111112,9,53
2601,0.8611111111111112,9,55
2602,0.8564814814814815,9,57
2603,0.8796296296296297,9,59
2604,0.6018518518518519,10,5
2605,0.7685185185185185,10,7
2606,0.7129629629629629,10,9
2607,0.6990740740740741,10,11
2608,0.7824074074074074,10,13
2609,0.7916666666666666,10,15
2610,0.8240740740740741,10,17
2611,0.8472222222222222,10,19
2612,0.7916666666666666,10,21
2613,0.8611111111111112,10,23
2614,0.875,10,25
2615,0.8055555555555556,10,27
2616,0.8287037037037037,10,29
2617,0.8564814814814815,10,31
2618,0.8703703703703703,10,33
2619,0.8425925925925926,10,35
2620,0.8379629629629629,10,37
2621,0.8564814814814815,10,39
2622,0.8703703703703703,10,41
2623,0.8472222222222222,10,43
2624,0.8657407407407407,10,45
2625,0.8518518518518519,10,47
2626,0.8518518518518519,10,49
2627,0.8564814814814815,10,51
2628,0.8425925925925926,10,53
2629,0.8703703703703703,10,55
2630,0.8611111111111112,10,57
2631,0.8703703703703703,10,59
2632,0.7777777777777778,11,5
2633,0.6851851851851852,11,7
2634,0.8148148148148148,11,9
2635,0.7037037037037037,11,11
2636,0.7638888888888888,11,13
2637,0.7592592592592593,11,15
2638,0.8611111111111112,11,17
2639,0.8148148148148148,11,19
2640,0.8009259259259259,11,21
2641,0.8564814814814815,11,23
2642,0.8287037037037037,11,25
2643,0.8379629629629629,11,27
2644,0.8611111111111112,11,29
2645,0.8333333333333334,11,31
2646,0.8518518518518519,11,33
2647,0.8472222222222222,11,35
2648,0.8564814814814815,11,37
2649,0.8657407407407407,11,39
2650,0.8472222222222222,11,41
2651,0.8379629629629629,11,43
2652,0.8472222222222222,11,45
2653,0.8703703703703703,11,47
2654,0.8842592592592593,11,49
2655,0.8425925925925926,11,51
2656,0.8657407407407407,11,53
2657,0.8657407407407407,11,55
2658,0.8703703703703703,11,57
2659,0.8703703703703703,11,59
2660,0.6944444444444444,12,5
2661,0.7222222222222222,12,7
2662,0.7361111111111112,12,9
2663,0.7962962962962963,12,11
2664,0.8194444444444444,12,13
2665,0.7962962962962963,12,15
2666,0.8194444444444444,12,17
2667,0.8148148148148148,12,19
2668,0.7916666666666666,12,21
2669,0.8194444444444444,12,23
2670,0.8518518518518519,12,25
2671,0.8657407407407407,12,27
2672,0.8518518518518519,12,29
2673,0.8379629629629629,12,31
2674,0.8472222222222222,12,33
2675,0.8611111111111112,12,35
2676,0.8518518518518519,12,37
2677,0.8287037037037037,12,39
2678,0.8564814814814815,12,41
2679,0.8703703703703703,12,43
2680,0.8703703703703703,12,45
2681,0.8657407407407407,12,47
2682,0.8842592592592593,12,49
2683,0.8611111111111112,12,51
2684,0.8518518518518519,12,53
2685,0.8703703703703703,12,55
2686,0.8611111111111112,12,57
2687,0.8564814814814815,12,59
2688,0.4305555555555556,1,5
2689,0.4166666666666667,1,7
2690,0.41203703703703703,1,9
2691,0.49537037037037035,1,11
2692,0.7037037037037037,1,13
2693,0.37037037037037035,1,15
2694,0.4074074074074074,1,17
2695,0.7268518518518519,1,19
2696,0.6481481481481481,1,21
2697,0.5740740740740741,1,23
2698,0.5694444444444444,1,25
2699,0.6388888888888888,1,27
2700,0.5092592592592593,1,29
2701,0.6620370370370371,1,31
2702,0.6620370370370371,1,33
2703,0.6296296296296297,1,35
2704,0.6898148148148148,1,37
2705,0.6574074074074074,1,39
2706,0.7268518518518519,1,41
2707,0.6435185185185185,1,43
2708,0.7129629629629629,1,45
2709,0.6759259259259259,1,47
2710,0.7268518518518519,1,49
2711,0.7129629629629629,1,51
2712,0.7175925925925926,1,53
2713,0.5231481481481481,1,55
2714,0.7222222222222222,1,57
2715,0.6620370370370371,1,59
2716,0.5648148148148148,2,5
2717,0.3287037037037037,2,7
2718,0.5740740740740741,2,9
2719,0.5509259259259259,2,11
2720,0.6111111111111112,2,13
2721,0.7314814814814815,2,15
2722,0.6759259259259259,2,17
2723,0.6851851851851852,2,19
2724,0.6666666666666666,2,21
2725,0.6527777777777778,2,23
2726,0.6481481481481481,2,25
2727,0.6944444444444444,2,27
2728,0.7175925925925926,2,29
2729,0.6944444444444444,2,31
2730,0.7314814814814815,2,33
2731,0.7222222222222222,2,35
2732,0.7453703703703703,2,37
2733,0.8333333333333334,2,39
2734,0.7962962962962963,2,41
2735,0.7407407407407407,2,43
2736,0.8009259259259259,2,45
2737,0.7314814814814815,2,47
2738,0.7592592592592593,2,49
2739,0.7685185185185185,2,51
2740,0.8055555555555556,2,53
2741,0.7870370370370371,2,55
2742,0.8472222222222222,2,57
2743,0.7962962962962963,2,59
2744,0.6759259259259259,3,5
2745,0.5277777777777778,3,7
2746,0.5879629629629629,3,9
2747,0.6388888888888888,3,11
2748,0.625,3,13
2749,0.6990740740740741,3,15
2750,0.6574074074074074,3,17
2751,0.6666666666666666,3,19
2752,0.625,3,21
2753,0.7222222222222222,3,23
2754,0.6666666666666666,3,25
2755,0.5972222222222222,3,27
2756,0.7175925925925926,3,29
2757,0.7685185185185185,3,31
2758,0.7222222222222222,3,33
2759,0.7731481481481481,3,35
2760,0.7870370370370371,3,37
2761,0.75,3,39
2762,0.7685185185185185,3,41
2763,0.7685185185185185,3,43
2764,0.7546296296296297,3,45
2765,0.7731481481481481,3,47
2766,0.8055555555555556,3,49
2767,0.7916666666666666,3,51
2768,0.7870370370370371,3,53
2769,0.8379629629629629,3,55
2770,0.75,3,57
2771,0.8240740740740741,3,59
2772,0.41203703703703703,4,5
2773,0.5833333333333334,4,7
2774,0.5416666666666666,4,9
2775,0.7037037037037037,4,11
2776,0.6944444444444444,4,13
2777,0.6898148148148148,4,15
2778,0.7407407407407407,4,17
2779,0.6805555555555556,4,19
2780,0.6527777777777778,4,21
2781,0.7268518518518519,4,23
2782,0.7870370370370371,4,25
2783,0.75,4,27
2784,0.75,4,29
2785,0.8101851851851852,4,31
2786,0.7175925925925926,4,33
2787,0.7314814814814815,4,35
2788,0.7824074074074074,4,37
2789,0.7824074074074074,4,39
2790,0.7962962962962963,4,41
2791,0.8101851851851852,4,43
2792,0.8055555555555556,4,45
2793,0.7916666666666666,4,47
2794,0.8333333333333334,4,49
2795,0.8240740740740741,4,51
2796,0.8379629629629629,4,53
2797,0.8425925925925926,4,55
2798,0.7870370370370371,4,57
2799,0.8148148148148148,4,59
2800,0.6805555555555556,5,5
2801,0.6342592592592593,5,7
2802,0.6342592592592593,5,9
2803,0.6851851851851852,5,11
2804,0.6759259259259259,5,13
2805,0.6805555555555556,5,15
2806,0.7453703703703703,5,17
2807,0.6898148148148148,5,19
2808,0.8009259259259259,5,21
2809,0.7407407407407407,5,23
2810,0.7777777777777778,5,25
2811,0.7731481481481481,5,27
2812,0.7453703703703703,5,29
2813,0.8148148148148148,5,31
2814,0.7314814814814815,5,33
2815,0.8055555555555556,5,35
2816,0.7916666666666666,5,37
2817,0.7962962962962963,5,39
2818,0.8379629629629629,5,41
2819,0.8009259259259259,5,43
2820,0.8240740740740741,5,45
2821,0.8287037037037037,5,47
2822,0.8148148148148148,5,49
2823,0.8148148148148148,5,51
2824,0.8009259259259259,5,53
2825,0.8287037037037037,5,55
2826,0.7870370370370371,5,57
2827,0.8333333333333334,5,59
2828,0.6666666666666666,6,5
2829,0.5972222222222222,6,7
2830,0.6481481481481481,6,9
2831,0.6990740740740741,6,11
2832,0.7037037037037037,6,13
2833,0.7268518518518519,6,15
2834,0.7592592592592593,6,17
2835,0.7870370370370371,6,19
2836,0.7407407407407407,6,21
2837,0.7685185185185185,6,23
2838,0.7685185185185185,6,25
2839,0.7731481481481481,6,27
2840,0.7407407407407407,6,29
2841,0.7824074074074074,6,31
2842,0.8055555555555556,6,33
2843,0.8333333333333334,6,35
2844,0.7824074074074074,6,37
2845,0.8240740740740741,6,39
2846,0.8287037037037037,6,41
2847,0.8333333333333334,6,43
2848,0.8379629629629629,6,45
2849,0.8240740740740741,6,47
2850,0.8425925925925926,6,49
2851,0.8148148148148148,6,51
2852,0.7916666666666666,6,53
2853,0.8333333333333334,6,55
2854,0.8055555555555556,6,57
2855,0.8564814814814815,6,59
2856,0.5509259259259259,7,5
2857,0.7314814814814815,7,7
2858,0.7314814814814815,7,9
2859,0.75,7,11
2860,0.6666666666666666,7,13
2861,0.7453703703703703,7,15
2862,0.7222222222222222,7,17
2863,0.6851851851851852,7,19
2864,0.7175925925925926,7,21
2865,0.7314814814814815,7,23
2866,0.7731481481481481,7,25
2867,0.8240740740740741,7,27
2868,0.7824074074074074,7,29
2869,0.8472222222222222,7,31
2870,0.8240740740740741,7,33
2871,0.8101851851851852,7,35
2872,0.8379629629629629,7,37
2873,0.8194444444444444,7,39
2874,0.8333333333333334,7,41
2875,0.8379629629629629,7,43
2876,0.8240740740740741,7,45
2877,0.8379629629629629,7,47
2878,0.8611111111111112,7,49
2879,0.8379629629629629,7,51
2880,0.8333333333333334,7,53
2881,0.8379629629629629,7,55
2882,0.8287037037037037,7,57
2883,0.8472222222222222,7,59
2884,0.6666666666666666,8,5
2885,0.7129629629629629,8,7
2886,0.7870370370370371,8,9
2887,0.7222222222222222,8,11
2888,0.7268518518518519,8,13
2889,0.75,8,15
2890,0.7824074074074074,8,17
2891,0.7546296296296297,8,19
2892,0.8055555555555556,8,21
2893,0.7870370370370371,8,23
2894,0.7777777777777778,8,25
2895,0.7870370370370371,8,27
2896,0.7824074074074074,8,29
2897,0.7916666666666666,8,31
2898,0.8055555555555556,8,33
2899,0.8287037037037037,8,35
2900,0.8194444444444444,8,37
2901,0.8379629629629629,8,39
2902,0.8194444444444444,8,41
2903,0.8194444444444444,8,43
2904,0.8240740740740741,8,45
2905,0.8518518518518519,8,47
2906,0.8287037037037037,8,49
2907,0.8611111111111112,8,51
2908,0.8518518518518519,8,53
2909,0.8564814814814815,8,55
2910,0.8379629629629629,8,57
2911,0.8472222222222222,8,59
2912,0.75,9,5
2913,0.6111111111111112,9,7
2914,0.6805555555555556,9,9
2915,0.7453703703703703,9,11
2916,0.6666666666666666,9,13
2917,0.7870370370370371,9,15
2918,0.75,9,17
2919,0.7824074074074074,9,19
2920,0.7870370370370371,9,21
2921,0.7777777777777778,9,23
2922,0.8287037037037037,9,25
2923,0.8101851851851852,9,27
2924,0.8240740740740741,9,29
2925,0.7870370370370371,9,31
2926,0.8425925925925926,9,33
2927,0.8287037037037037,9,35
2928,0.8333333333333334,9,37
2929,0.8379629629629629,9,39
2930,0.8425925925925926,9,41
2931,0.8379629629629629,9,43
2932,0.8009259259259259,9,45
2933,0.8148148148148148,9,47
2934,0.8425925925925926,9,49
2935,0.8287037037037037,9,51
2936,0.8287037037037037,9,53
2937,0.8287037037037037,9,55
2938,0.8194444444444444,9,57
2939,0.8333333333333334,9,59
2940,0.6527777777777778,10,5
2941,0.6388888888888888,10,7
2942,0.6944444444444444,10,9
2943,0.7083333333333334,10,11
2944,0.7407407407407407,10,13
2945,0.7222222222222222,10,15
2946,0.7916666666666666,10,17
2947,0.7916666666666666,10,19
2948,0.8009259259259259,10,21
2949,0.8287037037037037,10,23
2950,0.8194444444444444,10,25
2951,0.8148148148148148,10,27
2952,0.8055555555555556,10,29
2953,0.8472222222222222,10,31
2954,0.8379629629629629,10,33
2955,0.8425925925925926,10,35
2956,0.8472222222222222,10,37
2957,0.8425925925925926,10,39
2958,0.8287037037037037,10,41
2959,0.8657407407407407,10,43
2960,0.8287037037037037,10,45
2961,0.8333333333333334,10,47
2962,0.8333333333333334,10,49
2963,0.8379629629629629,10,51
2964,0.8287037037037037,10,53
2965,0.8425925925925926,10,55
2966,0.8518518518518519,10,57
2967,0.8333333333333334,10,59
2968,0.5740740740740741,11,5
2969,0.6851851851851852,11,7
2970,0.6944444444444444,11,9
2971,0.7777777777777778,11,11
2972,0.7916666666666666,11,13
2973,0.7916666666666666,11,15
2974,0.7824074074074074,11,17
2975,0.8101851851851852,11,19
2976,0.7916666666666666,11,21
2977,0.8240740740740741,11,23
2978,0.8148148148148148,11,25
2979,0.7638888888888888,11,27
2980,0.8194444444444444,11,29
2981,0.8287037037037037,11,31
2982,0.8009259259259259,11,33
2983,0.8518518518518519,11,35
2984,0.8518518518518519,11,37
2985,0.8564814814814815,11,39
2986,0.8333333333333334,11,41
2987,0.8240740740740741,11,43
2988,0.8472222222222222,11,45
2989,0.8518518518518519,11,47
2990,0.8425925925925926,11,49
2991,0.8518518518518519,11,51
2992,0.8194444444444444,11,53
2993,0.8287037037037037,11,55
2994,0.8287037037037037,11,57
2995,0.8518518518518519,11,59
2996,0.7083333333333334,12,5
2997,0.6759259259259259,12,7
2998,0.7407407407407407,12,9
2999,0.7268518518518519,12,11
3000,0.8101851851851852,12,13
3001,0.7916666666666666,12,15
3002,0.8101851851851852,12,17
3003,0.8009259259259259,12,19
3004,0.8287037037037037,12,21
3005,0.7777777777777778,12,23
3006,0.8287037037037037,12,25
3007,0.8240740740740741,12,27
3008,0.8287037037037037,12,29
3009,0.8333333333333334,12,31
3010,0.8564814814814815,12,33
3011,0.8101851851851852,12,35
3012,0.8287037037037037,12,37
3013,0.8333333333333334,12,39
3014,0.8287037037037037,12,41
3015,0.8287037037037037,12,43
3016,0.8611111111111112,12,45
3017,0.8425925925925926,12,47
3018,0.8240740740740741,12,49
3019,0.8333333333333334,12,51
3020,0.8194444444444444,12,53
3021,0.8287037037037037,12,55
3022,0.8518518518518519,12,57
3023,0.8240740740740741,12,59
3024,0.49074074074074076,1,5
3025,0.5925925925925926,1,7
3026,0.5138888888888888,1,9
3027,0.49537037037037035,1,11
3028,0.5694444444444444,1,13
3029,0.6944444444444444,1,15
3030,0.49074074074074076,1,17
3031,0.5509259259259259,1,19
3032,0.5509259259259259,1,21
3033,0.7916666666666666,1,23
3034,0.5833333333333334,1,25
3035,0.5833333333333334,1,27
3036,0.7361111111111112,1,29
3037,0.6018518518518519,1,31
3038,0.5370370370370371,1,33
3039,0.6712962962962963,1,35
3040,0.6388888888888888,1,37
3041,0.7175925925925926,1,39
3042,0.7546296296296297,1,41
3043,0.6944444444444444,1,43
3044,0.7083333333333334,1,45
3045,0.6898148148148148,1,47
3046,0.7453703703703703,1,49
3047,0.6990740740740741,1,51
3048,0.8101851851851852,1,53
3049,0.7592592592592593,1,55
3050,0.7916666666666666,1,57
3051,0.6296296296296297,1,59
3052,0.5,2,5
3053,0.5555555555555556,2,7
3054,0.6944444444444444,2,9
3055,0.6712962962962963,2,11
3056,0.6435185185185185,2,13
3057,0.5648148148148148,2,15
3058,0.6712962962962963,2,17
3059,0.6111111111111112,2,19
3060,0.7314814814814815,2,21
3061,0.6851851851851852,2,23
3062,0.6620370370370371,2,25
3063,0.7638888888888888,2,27
3064,0.7222222222222222,2,29
3065,0.7129629629629629,2,31
3066,0.6296296296296297,2,33
3067,0.7870370370370371,2,35
3068,0.7037037037037037,2,37
3069,0.7685185185185185,2,39
3070,0.7129629629629629,2,41
3071,0.7870370370370371,2,43
3072,0.7685185185185185,2,45
3073,0.8333333333333334,2,47
3074,0.7962962962962963,2,49
3075,0.7777777777777778,2,51
3076,0.8055555555555556,2,53
3077,0.7546296296296297,2,55
3078,0.8240740740740741,2,57
3079,0.8472222222222222,2,59
3080,0.5046296296296297,3,5
3081,0.5972222222222222,3,7
3082,0.6296296296296297,3,9
3083,0.5833333333333334,3,11
3084,0.6527777777777778,3,13
3085,0.7314814814814815,3,15
3086,0.6574074074074074,3,17
3087,0.6759259259259259,3,19
3088,0.6666666666666666,3,21
3089,0.6759259259259259,3,23
3090,0.6342592592592593,3,25
3091,0.7222222222222222,3,27
3092,0.7685185185185185,3,29
3093,0.8240740740740741,3,31
3094,0.7592592592592593,3,33
3095,0.8287037037037037,3,35
3096,0.8101851851851852,3,37
3097,0.8194444444444444,3,39
3098,0.8287037037037037,3,41
3099,0.7870370370370371,3,43
3100,0.7824074074074074,3,45
3101,0.8055555555555556,3,47
3102,0.8240740740740741,3,49
3103,0.875,3,51
3104,0.8611111111111112,3,53
3105,0.8287037037037037,3,55
3106,0.8055555555555556,3,57
3107,0.8425925925925926,3,59
3108,0.6203703703703703,4,5
3109,0.5972222222222222,4,7
3110,0.6342592592592593,4,9
3111,0.6018518518518519,4,11
3112,0.7175925925925926,4,13
3113,0.6944444444444444,4,15
3114,0.6203703703703703,4,17
3115,0.6898148148148148,4,19
3116,0.7361111111111112,4,21
3117,0.7962962962962963,4,23
3118,0.7685185185185185,4,25
3119,0.7546296296296297,4,27
3120,0.8194444444444444,4,29
3121,0.7361111111111112,4,31
3122,0.7962962962962963,4,33
3123,0.8425925925925926,4,35
3124,0.7777777777777778,4,37
3125,0.8379629629629629,4,39
3126,0.8333333333333334,4,41
3127,0.8101851851851852,4,43
3128,0.7870370370370371,4,45
3129,0.7962962962962963,4,47
3130,0.8425925925925926,4,49
3131,0.8611111111111112,4,51
3132,0.8703703703703703,4,53
3133,0.8888888888888888,4,55
3134,0.8101851851851852,4,57
3135,0.8472222222222222,4,59
3136,0.6111111111111112,5,5
3137,0.6018518518518519,5,7
3138,0.7175925925925926,5,9
3139,0.6805555555555556,5,11
3140,0.7268518518518519,5,13
3141,0.7638888888888888,5,15
3142,0.7685185185185185,5,17
3143,0.6944444444444444,5,19
3144,0.7731481481481481,5,21
3145,0.7731481481481481,5,23
3146,0.7962962962962963,5,25
3147,0.7870370370370371,5,27
3148,0.8009259259259259,5,29
3149,0.7870370370370371,5,31
3150,0.7824074074074074,5,33
3151,0.8194444444444444,5,35
3152,0.8564814814814815,5,37
3153,0.8240740740740741,5,39
3154,0.7916666666666666,5,41
3155,0.8148148148148148,5,43
3156,0.8564814814814815,5,45
3157,0.8518518518518519,5,47
3158,0.8055555555555556,5,49
3159,0.8472222222222222,5,51
3160,0.7962962962962963,5,53
3161,0.8287037037037037,5,55
3162,0.8240740740740741,5,57
3163,0.875,5,59
3164,0.6296296296296297,6,5
3165,0.6203703703703703,6,7
3166,0.7685185185185185,6,9
3167,0.6064814814814815,6,11
3168,0.7314814814814815,6,13
3169,0.7361111111111112,6,15
3170,0.7731481481481481,6,17
3171,0.7314814814814815,6,19
3172,0.8101851851851852,6,21
3173,0.7592592592592593,6,23
3174,0.8009259259259259,6,25
3175,0.8425925925925926,6,27
3176,0.75,6,29
3177,0.8101851851851852,6,31
3178,0.8564814814814815,6,33
3179,0.8194444444444444,6,35
3180,0.8425925925925926,6,37
3181,0.8657407407407407,6,39
3182,0.8379629629629629,6,41
3183,0.8194444444444444,6,43
3184,0.8240740740740741,6,45
3185,0.8611111111111112,6,47
3186,0.8564814814814815,6,49
3187,0.8287037037037037,6,51
3188,0.875,6,53
3189,0.875,6,55
3190,0.8333333333333334,6,57
3191,0.8611111111111112,6,59
3192,0.6527777777777778,7,5
3193,0.7268518518518519,7,7
3194,0.6805555555555556,7,9
3195,0.6435185185185185,7,11
3196,0.7083333333333334,7,13
3197,0.75,7,15
3198,0.8055555555555556,7,17
3199,0.7546296296296297,7,19
3200,0.8148148148148148,7,21
3201,0.7916666666666666,7,23
3202,0.75,7,25
3203,0.7638888888888888,7,27
3204,0.8379629629629629,7,29
3205,0.8055555555555556,7,31
3206,0.8101851851851852,7,33
3207,0.8240740740740741,7,35
3208,0.8287037037037037,7,37
3209,0.8101851851851852,7,39
3210,0.8611111111111112,7,41
3211,0.8379629629629629,7,43
3212,0.8518518518518519,7,45
3213,0.8472222222222222,7,47
3214,0.8703703703703703,7,49
3215,0.8703703703703703,7,51
3216,0.8564814814814815,7,53
3217,0.8703703703703703,7,55
3218,0.8379629629629629,7,57
3219,0.8657407407407407,7,59
3220,0.6574074074074074,8,5
3221,0.6481481481481481,8,7
3222,0.7222222222222222,8,9
3223,0.6990740740740741,8,11
3224,0.7638888888888888,8,13
3225,0.7777777777777778,8,15
3226,0.8379629629629629,8,17
3227,0.8055555555555556,8,19
3228,0.8379629629629629,8,21
3229,0.7777777777777778,8,23
3230,0.8148148148148148,8,25
3231,0.8009259259259259,8,27
3232,0.8657407407407407,8,29
